vehicle_id,model,region,date,cycle,voltage_v,current_a,temperature_c,internal_resistance_ohm,soc_pct,depth_of_discharge_pct,fast_charge_event,ambient_humidity_pct,odometer_km,capacity_pct,nominal_capacity_kwh,rul_cycles,health_status
EV-026,Tata Nexon EV,Pune,2024-05-16,97,250.53,86.95,37.32,0.1348,30.45,69.71,0,70.97,5099.6,72.605,34.5,13.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-17,98,250.73,85.99,35.39,0.1398,28.53,74.37,0,46.14,4149.8,72.427,34.5,12.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-18,99,251.42,83.04,39.13,0.1387,74.98,58.46,0,78.56,4436.3,72.195,34.5,11.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-19,100,246.54,93.94,39.18,0.1383,59.5,37.08,0,56.59,4875.9,71.979,34.5,10.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-20,101,248.87,95.67,37.87,0.1393,40.46,70.46,0,42.73,5320.6,71.799,34.5,9.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-21,102,248.42,86.32,38.47,0.1426,90.16,36.39,0,48.02,5407.6,71.567,34.5,8.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-22,103,247.48,94.69,39.5,0.1428,84.64,67.64,1,69.1,3709.1,71.283,34.5,7.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-23,104,244.99,98.27,37.09,0.14,67.85,89.35,0,46.54,3795.3,71.111,34.5,6.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-24,105,248.28,76.77,36.7,0.141,50.0,58.02,0,40.72,3894.3,70.958,34.5,5.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-25,106,246.76,89.05,38.28,0.1399,48.57,32.3,0,46.38,4568.2,70.774,34.5,4.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-26,107,245.27,92.25,38.34,0.1411,84.37,92.64,0,40.31,4851.6,70.549,34.5,3.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-27,108,243.25,87.89,37.52,0.1426,59.13,40.28,0,73.17,5781.4,70.337,34.5,2.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-28,109,242.68,94.48,39.22,0.1466,61.94,40.72,0,68.04,5012.0,70.123,34.5,1.0,Degraded
EV-026,Tata Nexon EV,Pune,2024-05-29,110,241.07,87.22,35.43,0.143,83.4,44.43,0,62.64,6436.5,69.957,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-05-30,111,245.8,94.25,40.79,0.1432,46.6,64.91,0,65.59,5348.7,69.714,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-05-31,112,242.26,102.97,40.2,0.1439,25.41,80.78,0,63.06,5760.1,69.488,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-01,113,239.3,95.24,41.72,0.1471,28.22,31.3,0,44.31,4857.3,69.194,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-02,114,237.51,79.95,38.82,0.1476,30.48,94.62,1,52.8,6044.9,68.877,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-03,115,237.3,106.92,38.9,0.1477,29.59,45.27,1,75.26,4130.7,68.536,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-04,116,236.52,90.32,45.74,0.1467,92.9,38.23,0,47.62,6000.8,68.201,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-05,117,232.39,77.41,38.8,0.1474,43.59,94.62,0,73.01,5232.1,67.978,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-06,118,235.76,85.98,40.92,0.147,63.08,48.94,0,46.62,7064.2,67.728,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-07,119,236.96,91.39,41.33,0.1488,30.14,53.85,0,60.07,6947.7,67.461,34.5,0.0,Critical
EV-026,Tata Nexon EV,Pune,2024-06-08,120,234.29,85.11,45.21,0.1475,52.65,82.4,0,67.54,6676.2,67.101,34.5,0.0,Critical
EV-027,Tata Tigor EV,Coimbatore,2024-02-11,1,352.52,65.26,34.18,0.0804,20.09,71.06,1,62.26,46.8,99.861,39.0,263.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-12,2,349.07,59.19,34.47,0.0786,97.28,60.91,0,62.96,105.3,99.776,39.0,262.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-13,3,350.06,66.12,34.75,0.0781,51.69,67.86,0,61.83,125.5,99.675,39.0,261.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-14,4,349.11,68.72,39.08,0.0788,57.13,91.81,1,79.25,226.6,99.436,39.0,260.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-15,5,347.23,60.7,38.91,0.0786,84.18,63.41,1,51.21,240.9,99.229,39.0,259.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-16,6,350.93,65.34,38.02,0.083,99.44,86.38,1,68.58,318.4,99.05,39.0,258.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-17,7,346.61,64.02,36.43,0.0805,21.5,56.75,0,67.88,333.3,98.933,39.0,257.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-18,8,347.72,70.98,42.35,0.0818,45.93,87.47,0,53.48,307.4,98.748,39.0,256.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-19,9,346.32,63.31,35.8,0.0785,75.57,54.42,1,71.13,397.7,98.55,39.0,255.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-20,10,347.58,56.77,37.8,0.0837,94.32,49.71,1,74.57,510.7,98.336,39.0,254.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-21,11,345.94,74.53,36.71,0.0837,58.69,62.95,0,69.76,609.1,98.224,39.0,253.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-22,12,345.57,62.39,39.7,0.0885,21.29,55.42,1,42.45,689.1,97.976,39.0,252.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-23,13,345.21,60.47,37.14,0.0869,50.15,63.04,0,41.9,778.6,97.836,39.0,251.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-24,14,346.08,60.49,41.11,0.0834,62.24,30.36,1,71.93,651.5,97.6,39.0,250.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-25,15,342.7,66.38,39.03,0.0864,36.29,69.82,0,68.97,714.6,97.459,39.0,249.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-26,16,342.93,72.4,38.45,0.0838,56.28,76.81,0,79.04,870.6,97.32,39.0,248.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-27,17,341.95,54.84,42.46,0.0836,99.66,80.91,1,78.7,986.9,97.08,39.0,247.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-28,18,341.37,60.46,38.82,0.0872,29.53,47.74,0,69.12,787.6,96.946,39.0,246.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-02-29,19,341.19,57.19,41.54,0.0835,90.07,38.87,0,66.43,680.8,96.786,39.0,245.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-01,20,339.41,59.73,40.79,0.0845,84.85,60.32,1,60.37,813.4,96.576,39.0,244.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-02,21,339.56,58.41,40.97,0.0862,33.44,67.51,0,50.17,976.2,96.409,39.0,243.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-03,22,338.82,63.82,41.64,0.0856,49.02,72.47,0,68.62,1202.6,96.24,39.0,242.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-04,23,338.63,56.79,40.84,0.0897,42.09,48.42,0,79.29,1123.2,96.093,39.0,241.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-05,24,338.16,60.76,41.15,0.0861,79.36,34.75,0,60.17,1335.7,95.924,39.0,240.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-06,25,339.1,58.61,40.06,0.0896,99.74,39.16,1,83.29,1438.8,95.711,39.0,239.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-07,26,338.71,68.06,42.91,0.088,25.46,88.86,0,72.8,1410.4,95.51,39.0,238.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-08,27,337.26,67.03,41.24,0.0924,25.25,62.42,1,55.05,1380.9,95.293,39.0,237.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-09,28,333.79,61.14,39.09,0.0858,90.46,93.29,0,40.13,1497.3,95.158,39.0,236.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-10,29,336.4,54.15,37.07,0.0867,52.98,58.97,0,53.59,1262.8,95.011,39.0,235.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-11,30,334.37,63.53,43.11,0.0884,83.51,38.33,1,76.92,1768.7,94.765,39.0,234.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-12,31,335.75,72.03,43.82,0.0941,48.75,47.0,1,45.01,1297.8,94.513,39.0,233.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-13,32,334.13,56.33,40.75,0.0921,85.15,63.62,0,77.18,1913.7,94.333,39.0,232.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-14,33,331.46,59.44,44.76,0.09,96.5,72.09,0,83.17,1379.6,94.113,39.0,231.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-15,34,332.29,79.4,41.19,0.0918,51.43,46.46,0,80.71,1262.3,93.931,39.0,230.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-16,35,332.01,54.7,40.72,0.0935,87.02,31.74,1,40.51,1265.3,93.71,39.0,229.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-17,36,331.48,58.88,37.19,0.0963,39.48,39.7,0,51.0,1812.3,93.577,39.0,228.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-18,37,329.81,76.93,38.86,0.091,89.3,84.19,1,59.19,1894.1,93.348,39.0,227.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-19,38,329.87,68.53,38.59,0.0949,92.22,38.91,1,61.71,1635.0,93.132,39.0,226.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-20,39,327.38,72.76,37.36,0.0922,22.06,94.3,1,53.32,1973.1,92.944,39.0,225.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-21,40,328.87,66.71,37.43,0.0996,61.5,34.92,1,65.1,1877.6,92.755,39.0,224.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-22,41,325.43,72.13,40.99,0.0934,55.12,91.85,1,49.96,1661.5,92.553,39.0,223.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-23,42,327.9,65.97,39.26,0.0984,80.75,86.3,0,40.36,2399.9,92.381,39.0,222.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-24,43,322.62,58.7,41.32,0.0959,21.93,91.04,1,45.3,2337.2,92.111,39.0,221.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-25,44,326.2,66.15,41.87,0.0986,45.18,65.49,1,69.01,2349.9,91.841,39.0,220.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-26,45,322.6,63.25,40.84,0.097,54.96,88.05,1,72.28,1806.5,91.634,39.0,219.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-27,46,324.03,54.8,36.05,0.0989,59.57,77.12,1,48.7,2158.0,91.444,39.0,218.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-28,47,325.66,77.22,39.64,0.1008,99.74,70.46,1,73.87,1870.7,91.221,39.0,217.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-29,48,320.04,64.11,36.16,0.1036,44.0,78.33,0,64.72,2615.0,91.121,39.0,216.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-30,49,324.16,60.4,38.33,0.101,50.31,81.65,1,76.48,2590.4,90.941,39.0,215.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-03-31,50,319.63,64.16,41.49,0.0992,76.23,65.85,1,65.01,2388.7,90.709,39.0,214.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-04-01,51,319.98,71.96,41.31,0.1006,57.63,45.04,1,57.27,3047.1,90.473,39.0,213.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-04-02,52,320.19,69.48,40.44,0.1002,63.8,77.55,1,55.63,2772.9,90.24,39.0,212.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-04-03,53,321.07,59.58,37.05,0.0993,81.38,39.04,1,81.86,2409.4,90.069,39.0,211.0,Healthy
EV-027,Tata Tigor EV,Coimbatore,2024-04-04,54,315.47,72.86,38.0,0.1028,58.95,60.53,1,79.72,3066.2,89.85,39.0,210.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-05,55,316.97,66.86,36.36,0.1008,44.19,83.31,0,77.46,3206.8,89.723,39.0,209.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-06,56,316.94,55.27,37.93,0.1015,34.05,77.54,1,40.04,2886.6,89.519,39.0,208.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-07,57,313.5,68.54,35.09,0.1028,56.74,90.7,1,61.61,2354.2,89.327,39.0,207.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-08,58,315.0,58.35,35.71,0.1062,25.33,52.8,0,77.63,2183.7,89.21,39.0,206.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-09,59,312.81,71.44,35.49,0.1047,32.61,64.51,0,48.81,3007.8,89.107,39.0,205.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-10,60,311.54,78.71,34.48,0.1013,57.51,32.97,1,55.46,2192.1,88.964,39.0,204.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-11,61,312.98,63.25,33.56,0.1042,78.58,92.48,1,58.8,2695.3,88.833,39.0,203.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-12,62,315.11,80.46,38.0,0.1048,72.17,54.49,0,75.2,3579.3,88.682,39.0,202.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-13,63,313.6,62.91,33.85,0.1021,25.41,64.43,0,73.77,2642.6,88.595,39.0,201.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-14,64,313.28,58.44,33.11,0.1032,24.77,49.76,1,54.13,3687.5,88.451,39.0,200.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-15,65,311.8,52.09,35.6,0.1052,28.79,78.96,0,60.12,3312.8,88.35,39.0,199.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-16,66,313.07,47.48,29.98,0.1051,94.04,32.66,0,69.47,2827.8,88.309,39.0,198.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-17,67,311.07,67.04,34.85,0.1025,62.87,37.99,0,77.09,2716.4,88.202,39.0,197.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-18,68,308.37,58.74,31.63,0.103,57.63,31.3,1,62.84,2569.9,88.078,39.0,196.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-19,69,309.45,45.62,32.64,0.1049,42.43,49.17,1,68.51,3654.2,87.946,39.0,195.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-20,70,309.65,62.98,30.89,0.1067,96.36,74.12,0,44.14,3758.7,87.883,39.0,194.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-21,71,307.08,57.4,30.0,0.1052,34.54,30.18,1,61.96,4133.3,87.761,39.0,193.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-22,72,309.62,48.14,32.32,0.1048,58.03,40.57,1,44.06,3868.2,87.645,39.0,192.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-23,73,309.89,60.34,30.65,0.1048,34.64,90.98,1,83.35,3488.3,87.519,39.0,191.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-24,74,309.58,69.66,32.87,0.1033,88.77,91.05,0,52.97,3847.9,87.43,39.0,190.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-25,75,308.83,57.18,29.47,0.1035,46.7,56.06,1,74.97,3204.0,87.315,39.0,189.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-26,76,307.92,63.34,30.59,0.1065,59.63,76.0,1,60.82,3246.7,87.211,39.0,188.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-27,77,307.15,73.16,29.89,0.1066,55.18,88.0,1,72.28,3915.4,87.103,39.0,187.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-28,78,307.05,69.4,28.2,0.1081,99.11,47.16,1,47.5,3795.3,87.006,39.0,186.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-29,79,306.41,66.57,26.51,0.1073,20.75,76.22,0,61.82,4148.9,86.955,39.0,185.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-04-30,80,306.93,64.34,25.77,0.1073,72.82,53.05,1,63.38,3255.7,86.848,39.0,184.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-01,81,305.42,59.07,26.36,0.1073,34.85,55.73,1,45.58,3787.2,86.748,39.0,183.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-02,82,304.11,61.89,31.2,0.1076,25.67,50.68,0,58.68,3313.8,86.691,39.0,182.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-03,83,305.5,65.04,29.29,0.1066,54.76,63.72,1,69.51,4969.2,86.593,39.0,181.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-04,84,307.74,55.88,32.64,0.108,51.96,30.15,0,47.96,3205.7,86.515,39.0,180.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-05,85,305.27,61.85,27.37,0.1101,79.44,52.97,0,48.72,4775.5,86.476,39.0,179.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-06,86,303.44,63.02,34.09,0.1093,51.03,92.22,1,58.17,4475.7,86.306,39.0,178.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-07,87,305.54,70.39,29.16,0.1072,95.55,66.39,0,63.37,4143.2,86.266,39.0,177.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-08,88,306.59,58.65,28.18,0.1062,88.49,94.5,0,71.41,5182.8,86.214,39.0,176.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-09,89,306.85,53.87,28.09,0.1032,71.25,73.74,1,77.63,4740.3,86.102,39.0,175.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-10,90,302.7,56.84,31.38,0.1087,65.65,55.37,1,41.56,4127.5,85.98,39.0,174.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-11,91,301.63,54.66,29.58,0.1076,54.38,35.98,1,40.24,4859.4,85.886,39.0,173.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-12,92,300.38,63.08,26.76,0.1117,66.35,41.88,1,45.56,5459.3,85.775,39.0,172.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-13,93,304.12,71.89,26.7,0.1081,22.68,75.16,0,59.57,4277.2,85.727,39.0,171.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-14,94,301.58,56.53,30.36,0.1104,88.08,34.65,0,41.44,3754.2,85.672,39.0,170.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-15,95,305.07,55.98,29.73,0.1085,55.02,55.36,1,57.26,3844.1,85.579,39.0,169.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-16,96,302.07,64.25,29.71,0.1094,97.05,84.85,1,81.25,5328.0,85.479,39.0,168.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-17,97,302.92,68.62,25.68,0.1067,84.76,38.69,0,41.77,5309.7,85.428,39.0,167.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-18,98,299.77,53.63,26.69,0.1096,85.99,74.83,0,77.7,4370.2,85.379,39.0,166.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-19,99,300.91,63.78,29.04,0.1071,26.29,30.03,0,40.91,3653.0,85.333,39.0,165.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-20,100,298.85,61.01,34.83,0.1112,71.27,69.02,1,63.45,5343.2,85.178,39.0,164.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-21,101,300.49,67.67,28.12,0.1116,71.17,89.2,0,82.66,3985.7,85.126,39.0,163.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-22,102,299.24,63.78,34.18,0.1088,76.02,42.71,0,70.31,5864.0,85.019,39.0,162.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-23,103,298.43,53.78,30.19,0.1131,85.89,60.58,1,71.52,4381.2,84.922,39.0,161.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-24,104,297.1,64.61,33.24,0.1092,29.08,66.6,0,76.64,5150.4,84.845,39.0,160.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-25,105,299.01,67.59,31.97,0.1096,72.7,65.63,1,52.24,5233.6,84.703,39.0,159.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-26,106,299.18,66.83,29.45,0.112,31.42,68.0,1,75.27,4435.2,84.604,39.0,158.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-27,107,298.32,63.02,32.54,0.1104,61.37,87.55,0,58.96,5252.7,84.523,39.0,157.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-28,108,299.31,63.09,34.1,0.1112,33.19,38.84,0,60.6,5699.3,84.432,39.0,156.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-29,109,297.01,61.87,37.57,0.1152,25.84,89.75,0,61.39,4676.5,84.284,39.0,155.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-30,110,299.02,65.63,33.36,0.1135,97.48,32.5,0,71.81,4872.3,84.198,39.0,154.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-05-31,111,294.74,60.39,34.27,0.116,44.05,42.93,0,75.18,6108.4,84.099,39.0,153.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-01,112,295.28,56.93,35.38,0.1172,44.16,60.84,1,40.68,4126.8,83.954,39.0,152.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-02,113,293.45,69.17,39.29,0.1134,63.97,41.51,1,82.83,4209.3,83.729,39.0,151.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-03,114,296.41,59.61,36.24,0.1179,49.26,56.14,1,52.16,4604.1,83.525,39.0,150.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-04,115,294.55,58.26,35.31,0.1152,28.38,48.95,1,58.12,6008.4,83.348,39.0,149.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-05,116,292.83,55.21,38.13,0.1168,56.9,66.61,0,74.35,5074.7,83.194,39.0,148.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-06,117,292.24,63.31,35.76,0.1137,43.09,89.1,1,44.02,6694.1,83.04,39.0,147.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-07,118,289.72,74.04,36.29,0.1144,21.85,74.94,1,41.0,4676.6,82.857,39.0,146.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-08,119,293.53,64.03,35.4,0.1141,35.8,54.32,0,71.21,6977.5,82.762,39.0,145.0,Moderate
EV-027,Tata Tigor EV,Coimbatore,2024-06-09,120,292.33,71.99,36.83,0.1153,96.94,47.39,1,45.46,5407.7,82.588,39.0,144.0,Moderate
EV-028,Mahindra XUV400,Coimbatore,2024-02-13,1,348.84,105.92,35.79,0.0817,42.5,58.08,1,65.4,46.6,99.695,34.5,263.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-14,2,346.45,110.23,33.61,0.0815,64.81,92.05,0,50.25,113.6,99.571,34.5,262.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-15,3,346.15,93.32,31.57,0.0797,32.81,85.95,1,57.37,178.6,99.38,34.5,261.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-16,4,346.05,100.38,30.9,0.0865,58.5,87.51,0,72.13,227.0,99.296,34.5,260.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-17,5,345.77,96.74,33.92,0.0849,60.84,51.94,0,55.83,255.6,99.167,34.5,259.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-18,6,346.83,91.44,33.4,0.0842,50.22,50.52,0,81.29,334.0,99.025,34.5,258.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-19,7,342.42,111.5,35.36,0.0842,41.07,75.16,1,58.44,391.0,98.71,34.5,257.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-20,8,341.94,114.99,36.03,0.0842,80.2,85.57,0,50.75,391.1,98.536,34.5,256.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-21,9,341.82,88.37,38.58,0.0825,21.05,33.32,0,70.09,447.7,98.269,34.5,255.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-22,10,340.78,106.71,33.04,0.0863,46.36,72.78,1,66.49,387.4,98.061,34.5,254.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-23,11,339.05,94.44,35.45,0.0859,37.72,37.73,1,69.23,590.2,97.743,34.5,253.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-24,12,338.51,95.47,34.78,0.0843,31.38,61.64,0,77.55,706.4,97.555,34.5,252.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-25,13,340.52,87.89,34.65,0.085,39.77,93.93,1,51.4,462.7,97.263,34.5,251.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-26,14,335.8,95.32,35.52,0.0878,21.84,68.29,1,45.49,564.8,96.99,34.5,250.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-27,15,335.61,98.45,33.12,0.0871,69.71,78.09,0,73.28,705.8,96.863,34.5,249.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-28,16,335.81,96.94,34.99,0.0864,76.8,46.68,1,54.62,918.7,96.566,34.5,248.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-02-29,17,334.27,108.42,40.4,0.0879,67.53,53.97,1,47.81,872.5,96.179,34.5,247.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-03-01,18,334.11,100.65,37.83,0.0884,64.15,46.36,1,62.64,765.9,95.859,34.5,246.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-03-02,19,333.52,107.83,36.39,0.0893,59.24,45.53,1,62.98,988.5,95.579,34.5,245.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-03-03,20,330.05,107.87,39.55,0.0892,58.22,41.77,1,52.19,909.5,95.264,34.5,244.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-03-04,21,329.98,96.9,38.76,0.0905,97.11,30.91,1,70.66,1197.1,94.934,34.5,243.0,Healthy
EV-028,Mahindra XUV400,Coimbatore,2024-03-05,22,329.17,112.27,36.93,0.0933,67.02,32.49,1,49.59,813.3,94.602,34.5,242.0,Healthy
